	L_Shoulder_Angle	L_Shoulder_Angle	L_Shoulder_Angle	L_Elbow_Angle	L_Elbow_Angle	L_Elbow_Angle	L_Wrist_Angle	L_Wrist_Angle	L_Wrist_Angle	R_Shoulder Angle	R_Shoulder Angle	R_Shoulder Angle	R_Elbow Angle	R_Elbow Angle	R_Elbow Angle	R_Wrist Angle	R_Wrist Angle	R_Wrist Angle	Thorax_Angle	Thorax_Angle	Thorax_Angle
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED
ITEM	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
5417	-9.61291	18.34704	44.17570	3.67278	-25.46549	174.35312	1.52013	4.58376	88.94651	-10.39884	-16.57578	-94.22381	-8.83198	19.69469	-137.29437	-5.57594	-6.57228	-89.44252	-4.85470	-1.00090	0.86860
5418	-9.59584	18.35172	44.16136	3.69770	-25.47532	174.43376	1.55245	4.57492	88.94588	-10.40831	-16.57529	-94.25098	-8.84127	19.70210	-137.27431	-5.57893	-6.56880	-89.44248	-4.85586	-0.99542	0.86907
5419	-9.58020	18.35662	44.14733	3.72139	-25.48439	174.51051	1.58699	4.56680	88.94500	-10.41835	-16.57377	-94.27652	-8.84927	19.70810	-137.25529	-5.58085	-6.56557	-89.44248	-4.85671	-0.99050	0.86935
5420	-9.56606	18.36162	44.13380	3.74403	-25.49265	174.58365	1.62345	4.55928	88.94390	-10.42884	-16.57128	-94.30023	-8.85594	19.71268	-137.23749	-5.58166	-6.56251	-89.44250	-4.85726	-0.98611	0.86932
5421	-9.55351	18.36661	44.12099	3.76582	-25.50002	174.65346	1.66161	4.55226	88.94261	-10.43970	-16.56792	-94.32198	-8.86127	19.71584	-137.22102	-5.58128	-6.55955	-89.44254	-4.85756	-0.98224	0.86886
5422	-9.54263	18.37147	44.10911	3.78695	-25.50643	174.72023	1.70133	4.54560	88.94115	-10.45084	-16.56376	-94.34168	-8.86525	19.71761	-137.20602	-5.57967	-6.55662	-89.44258	-4.85762	-0.97884	0.86784
5423	-9.53348	18.37608	44.09833	3.80760	-25.51181	174.78436	1.74250	4.53920	88.93950	-10.46218	-16.55890	-94.35929	-8.86794	19.71800	-137.19254	-5.57680	-6.55366	-89.44263	-4.85747	-0.97585	0.86618
5424	-9.52610	18.38033	44.08884	3.82791	-25.51612	174.84613	1.78511	4.53296	88.93771	-10.47367	-16.55343	-94.37488	-8.86939	19.71703	-137.18057	-5.57266	-6.55064	-89.44268	-4.85714	-0.97319	0.86377
5425	-9.52052	18.38413	44.08080	3.84799	-25.51931	174.90590	1.82916	4.52677	88.93578	-10.48524	-16.54748	-94.38857	-8.86969	19.71469	-137.17010	-5.56735	-6.54753	-89.44273	-4.85668	-0.97077	0.86057
5426	-9.51674	18.38737	44.07433	3.86792	-25.52133	174.96402	1.87474	4.52056	88.93372	-10.49687	-16.54113	-94.40057	-8.86897	19.71097	-137.16096	-5.56103	-6.54432	-89.44276	-4.85613	-0.96851	0.85655
5427	-9.51472	18.38996	44.06947	3.88778	-25.52215	175.02087	1.92195	4.51427	88.93151	-10.50852	-16.53451	-94.41114	-8.86738	19.70580	-137.15292	-5.55395	-6.54102	-89.44278	-4.85552	-0.96631	0.85172
5428	-9.51443	18.39181	44.06622	3.90764	-25.52173	175.07689	1.97090	4.50783	88.92918	-10.52016	-16.52773	-94.42059	-8.86510	19.69914	-137.14571	-5.54639	-6.53761	-89.44276	-4.85491	-0.96407	0.84612
5429	-9.51579	18.39283	44.06449	3.92757	-25.52004	175.13248	2.02168	4.50117	88.92675	-10.53177	-16.52090	-94.42924	-8.86229	19.69091	-137.13896	-5.53865	-6.53410	-89.44270	-4.85432	-0.96169	0.83983
5430	-9.51875	18.39296	44.06417	3.94763	-25.51705	175.18799	2.07433	4.49420	88.92420	-10.54333	-16.51411	-94.43738	-8.85912	19.68108	-137.13235	-5.53098	-6.53047	-89.44260	-4.85376	-0.95909	0.83289
5431	-9.52323	18.39216	44.06512	3.96789	-25.51274	175.24370	2.12888	4.48682	88.92157	-10.55486	-16.50744	-94.44531	-8.85575	19.66961	-137.12561	-5.52358	-6.52671	-89.44249	-4.85326	-0.95621	0.82540
5432	-9.52916	18.39039	44.06717	3.98836	-25.50710	175.29973	2.18527	4.47894	88.91887	-10.56635	-16.50097	-94.45331	-8.85233	19.65648	-137.11845	-5.51656	-6.52279	-89.44236	-4.85284	-0.95298	0.81741
5433	-9.53647	18.38767	44.07013	4.00904	-25.50014	175.35611	2.24341	4.47044	88.91611	-10.57783	-16.49474	-94.46165	-8.84897	19.64171	-137.11069	-5.50999	-6.51865	-89.44222	-4.85252	-0.94937	0.80900
5434	-9.54506	18.38400	44.07384	4.02991	-25.49187	175.41270	2.30311	4.46127	88.91331	-10.58932	-16.48878	-94.47057	-8.84579	19.62534	-137.10219	-5.50387	-6.51425	-89.44209	-4.85234	-0.94534	0.80026
5435	-9.55486	18.37940	44.07817	4.05088	-25.48231	175.46925	2.36417	4.45135	88.91050	-10.60088	-16.48312	-94.48022	-8.84285	19.60743	-137.09290	-5.49818	-6.50957	-89.44199	-4.85233	-0.94089	0.79125
5436	-9.56579	18.37394	44.08305	4.07188	-25.47148	175.52545	2.42634	4.44064	88.90770	-10.61255	-16.47775	-94.49081	-8.84020	19.58805	-137.08278	-5.49282	-6.50459	-89.44190	-4.85253	-0.93604	0.78204
5437	-9.57779	18.36765	44.08843	4.09278	-25.45943	175.58087	2.48939	4.42909	88.90491	-10.62437	-16.47267	-94.50240	-8.83786	19.56733	-137.07182	-5.48769	-6.49929	-89.44185	-4.85299	-0.93081	0.77266
5438	-9.59082	18.36061	44.09433	4.11345	-25.44620	175.63512	2.55306	4.41669	88.90218	-10.63641	-16.46782	-94.51508	-8.83585	19.54537	-137.06009	-5.48262	-6.49372	-89.44183	-4.85374	-0.92526	0.76312
5439	-9.60481	18.35290	44.10078	4.13374	-25.43180	175.68774	2.61712	4.40342	88.89950	-10.64870	-16.46316	-94.52888	-8.83415	19.52232	-137.04758	-5.47748	-6.48792	-89.44186	-4.85478	-0.91943	0.75338
5440	-9.61973	18.34460	44.10785	4.15353	-25.41627	175.73831	2.68135	4.38933	88.89689	-10.66127	-16.45863	-94.54381	-8.83277	19.49828	-137.03427	-5.47215	-6.48196	-89.44191	-4.85612	-0.91340	0.74339
5441	-9.63552	18.33579	44.11563	4.17269	-25.39960	175.78642	2.74558	4.37447	88.89433	-10.67416	-16.45416	-94.55989	-8.83173	19.47336	-137.02013	-5.46658	-6.47591	-89.44198	-4.85776	-0.90725	0.73308
5442	-9.65213	18.32656	44.12420	4.19109	-25.38178	175.83162	2.80966	4.35893	88.89186	-10.68740	-16.44971	-94.57717	-8.83109	19.44762	-137.00505	-5.46083	-6.46986	-89.44207	-4.85969	-0.90105	0.72242
5443	-9.66951	18.31697	44.13367	4.20862	-25.36280	175.87354	2.87346	4.34281	88.88946	-10.70100	-16.44523	-94.59578	-8.83099	19.42111	-136.98888	-5.45503	-6.46385	-89.44215	-4.86190	-0.89492	0.71139
5444	-9.68757	18.30709	44.14409	4.22515	-25.34263	175.91176	2.93690	4.32617	88.88712	-10.71499	-16.44071	-94.61588	-8.83158	19.39386	-136.97139	-5.44939	-6.45793	-89.44223	-4.86439	-0.88890	0.70000
5445	-9.70621	18.29695	44.15552	4.24055	-25.32125	175.94591	2.99989	4.30908	88.88490	-10.72941	-16.43615	-94.63772	-8.83304	19.36586	-136.95236	-5.44411	-6.45210	-89.44227	-4.86715	-0.88307	0.68831
5446	-9.72534	18.28657	44.16800	4.25472	-25.29865	175.97568	3.06237	4.29153	88.88277	-10.74426	-16.43159	-94.66159	-8.83555	19.33713	-136.93156	-5.43935	-6.44633	-89.44226	-4.87019	-0.87745	0.67636
5447	-9.74484	18.27597	44.18155	4.26754	-25.27478	176.00073	3.12431	4.27354	88.88078	-10.75959	-16.42705	-94.68778	-8.83932	19.30769	-136.90877	-5.43520	-6.44055	-89.44220	-4.87352	-0.87206	0.66422
5448	-9.76464	18.26518	44.19621	4.27892	-25.24963	176.02086	3.18567	4.25509	88.87892	-10.77545	-16.42256	-94.71662	-8.84456	19.27756	-136.88371	-5.43173	-6.43463	-89.44208	-4.87715	-0.86692	0.65191
5449	-9.78466	18.25422	44.21201	4.28880	-25.22318	176.03592	3.24643	4.23620	88.87723	-10.79186	-16.41815	-94.74842	-8.85150	19.24677	-136.85600	-5.42899	-6.42847	-89.44190	-4.88105	-0.86205	0.63944
5450	-9.80490	18.24311	44.22898	4.29718	-25.19540	176.04590	3.30659	4.21691	88.87569	-10.80889	-16.41385	-94.78347	-8.86040	19.21534	-136.82526	-5.42701	-6.42195	-89.44167	-4.88521	-0.85749	0.62679
5451	-9.82532	18.23188	44.24712	4.30410	-25.16623	176.05098	3.36613	4.19730	88.87430	-10.82657	-16.40966	-94.82204	-8.87148	19.18329	-136.79105	-5.42580	-6.41498	-89.44135	-4.88959	-0.85327	0.61391
5452	-9.84594	18.22055	44.26636	4.30966	-25.13565	176.05144	3.42508	4.17747	88.87305	-10.84494	-16.40558	-94.86431	-8.88493	19.15064	-136.75304	-5.42531	-6.40750	-89.44097	-4.89415	-0.84944	0.60074
5453	-9.86676	18.20912	44.28660	4.31398	-25.10361	176.04776	3.48343	4.15755	88.87190	-10.86400	-16.40163	-94.91035	-8.90083	19.11742	-136.71106	-5.42550	-6.39949	-89.44052	-4.89885	-0.84600	0.58724
5454	-9.88778	18.19759	44.30767	4.31722	-25.07010	176.04060	3.54122	4.13768	88.87083	-10.88375	-16.39778	-94.96006	-8.91917	19.08366	-136.66505	-5.42633	-6.39097	-89.43999	-4.90365	-0.84295	0.57338
5455	-9.90899	18.18595	44.32941	4.31957	-25.03510	176.03090	3.59847	4.11802	88.86980	-10.90417	-16.39401	-95.01318	-8.93979	19.04940	-136.61522	-5.42771	-6.38200	-89.43938	-4.90853	-0.84027	0.55915
5456	-9.93042	18.17418	44.35160	4.32120	-24.99864	176.01990	3.65521	4.09872	88.86877	-10.92525	-16.39028	-95.06917	-8.96237	19.01473	-136.56200	-5.42960	-6.37266	-89.43872	-4.91344	-0.83792	0.54459
5457	-9.95207	18.16227	44.37406	4.32231	-24.96072	176.00919	3.71147	4.07992	88.86771	-10.94694	-16.38652	-95.12721	-8.98644	18.97979	-136.50618	-5.43190	-6.36303	-89.43802	-4.91837	-0.83586	0.52973
5458	-9.97396	18.15019	44.39657	4.32309	-24.92137	176.00081	3.76725	4.06171	88.86658	-10.96920	-16.38261	-95.18624	-9.01138	18.94474	-136.44888	-5.43455	-6.35318	-89.43732	-4.92328	-0.83404	0.51461
5459	-9.99612	18.13790	44.41891	4.32373	-24.88062	175.99725	3.82256	4.04417	88.86537	-10.99200	-16.37846	-95.24508	-9.03648	18.90980	-136.39134	-5.43749	-6.34321	-89.43664	-4.92817	-0.83241	0.49933
5460	-10.01856	18.12538	44.44087	4.32438	-24.83849	176.00153	3.87741	4.02735	88.86407	-11.01530	-16.37395	-95.30263	-9.06111	18.87514	-136.33475	-5.44065	-6.33319	-89.43602	-4.93303	-0.83095	0.48398
5461	-10.04129	18.11259	44.46220	4.32523	-24.79504	176.01726	3.93185	4.01125	88.86266	-11.03908	-16.36902	-95.35802	-9.08475	18.84092	-136.28004	-5.44398	-6.32319	-89.43548	-4.93783	-0.82961	0.46867
5462	-10.06434	18.09953	44.48277	4.32639	-24.75034	176.04860	3.98591	3.99585	88.86115	-11.06328	-16.36358	-95.41055	-9.10702	18.80721	-136.22798	-5.44742	-6.31327	-89.43502	-4.94259	-0.82840	0.45344
5463	-10.08776	18.08622	44.50249	4.32801	-24.70445	176.10037	4.03967	3.98111	88.85954	-11.08781	-16.35758	-95.45962	-9.12762	18.77405	-136.17911	-5.45085	-6.30353	-89.43465	-4.94729	-0.82736	0.43830
5464	-10.11159	18.07269	44.52143	4.33015	-24.65747	176.17799	4.09315	3.96697	88.85785	-11.11259	-16.35096	-95.50475	-9.14635	18.74147	-136.13387	-5.45414	-6.29406	-89.43437	-4.95194	-0.82655	0.42318
5465	-10.13589	18.05899	44.53968	4.33285	-24.60949	176.28752	4.14638	3.95336	88.85609	-11.13751	-16.34367	-95.54556	-9.16309	18.70945	-136.09256	-5.45716	-6.28492	-89.43419	-4.95657	-0.82604	0.40798
5466	-10.16069	18.04519	44.55744	4.33606	-24.56059	176.43570	4.19931	3.94025	88.85427	-11.16247	-16.33568	-95.58180	-9.17777	18.67794	-136.05542	-5.45977	-6.27619	-89.43409	-4.96120	-0.82595	0.39260
5467	-10.18605	18.03134	44.57490	4.33971	-24.51088	176.62967	4.25194	3.92760	88.85242	-11.18737	-16.32697	-95.61334	-9.19043	18.64689	-136.02251	-5.46185	-6.26790	-89.43407	-4.96587	-0.82635	0.37693
5468	-10.21199	18.01753	44.59230	4.34369	-24.46043	176.87691	4.30422	3.91536	88.85054	-11.21212	-16.31755	-95.64019	-9.20114	18.61622	-135.99382	-5.46332	-6.26006	-89.43413	-4.97058	-0.82734	0.36088
5469	-10.23854	18.00381	44.60986	4.34791	-24.40936	177.18497	4.35617	3.90342	88.84866	-11.23666	-16.30741	-95.66242	-9.21004	18.58587	-135.96915	-5.46414	-6.25264	-89.43425	-4.97535	-0.82902	0.34437
5470	-10.26572	17.99025	44.62775	4.35229	-24.35778	177.56128	4.40780	3.89166	88.84680	-11.26093	-16.29658	-95.68024	-9.21727	18.55575	-135.94821	-5.46435	-6.24564	-89.43441	-4.98019	-0.83146	0.32735
5471	-10.29353	17.97687	44.64612	4.35678	-24.30578	178.01292	4.45914	3.87992	88.84499	-11.28490	-16.28510	-95.69391	-9.22302	18.52579	-135.93066	-5.46402	-6.23901	-89.43459	-4.98508	-0.83469	0.30983
5472	-10.32195	17.96367	44.66502	4.36132	-24.25348	178.54613	4.51022	3.86806	88.84325	-11.30858	-16.27303	-95.70382	-9.22747	18.49592	-135.91615	-5.46323	-6.23272	-89.43475	-4.99004	-0.83873	0.29189
5473	-10.35093	17.95064	44.68442	4.36586	-24.20101	179.16602	4.56107	3.85593	88.84160	-11.33199	-16.26046	-95.71042	-9.23083	18.46607	-135.90433	-5.46207	-6.22670	-89.43489	-4.99503	-0.84351	0.27370
5474	-10.38043	17.93772	44.70425	4.37037	-24.14847	179.87599	4.61173	3.84344	88.84006	-11.35518	-16.24751	-95.71419	-9.23328	18.43615	-135.89491	-5.46059	-6.22089	-89.43498	-5.00005	-0.84893	0.25549
5475	-10.41038	17.92486	44.72445	4.37479	-24.09600	180.67714	4.66224	3.83057	88.83862	-11.37818	-16.23427	-95.71558	-9.23500	18.40615	-135.88763	-5.45881	-6.21518	-89.43503	-5.00507	-0.85489	0.23745
5476	-10.44075	17.91199	44.74494	4.37912	-24.04369	181.56747	4.71262	3.81728	88.83730	-11.40107	-16.22086	-95.71493	-9.23607	18.37605	-135.88237	-5.45670	-6.20948	-89.43504	-5.01006	-0.86128	0.21978
5477	-10.47152	17.89905	44.76571	4.38334	-23.99165	182.54086	4.76292	3.80360	88.83611	-11.42390	-16.20734	-95.71246	-9.23654	18.34591	-135.87891	-5.45426	-6.20371	-89.43501	-5.01498	-0.86799	0.20261
5478	-10.50266	17.88599	44.78673	4.38747	-23.93997	183.58614	4.81319	3.78953	88.83501	-11.44672	-16.19376	-95.70834	-9.23640	18.31577	-135.87712	-5.45145	-6.19778	-89.43495	-5.01980	-0.87490	0.18605
5479	-10.53416	17.87275	44.80797	4.39156	-23.88870	184.68585	4.86353	3.77509	88.83401	-11.46959	-16.18018	-95.70274	-9.23564	18.28572	-135.87679	-5.44825	-6.19164	-89.43488	-5.02448	-0.88189	0.17017
5480	-10.56598	17.85929	44.82939	4.39563	-23.83789	185.81516	4.91405	3.76030	88.83311	-11.49257	-16.16663	-95.69585	-9.23427	18.25582	-135.87769	-5.44465	-6.18529	-89.43481	-5.02898	-0.88886	0.15502
5481	-10.59805	17.84554	44.85092	4.39970	-23.78757	186.94051	4.96486	3.74519	88.83228	-11.51567	-16.15316	-95.68793	-9.23231	18.22610	-135.87949	-5.44069	-6.17874	-89.43474	-5.03327	-0.89566	0.14064
5482	-10.63031	17.83146	44.87250	4.40383	-23.73774	188.01834	5.01604	3.72977	88.83152	-11.53891	-16.13980	-95.67924	-9.22982	18.19655	-135.88188	-5.43648	-6.17201	-89.43467	-5.03731	-0.90218	0.12703
5483	-10.66268	17.81701	44.89403	4.40802	-23.68839	188.99387	5.06767	3.71407	88.83083	-11.56228	-16.12660	-95.67008	-9.22688	18.16715	-135.88454	-5.43219	-6.16512	-89.43459	-5.04107	-0.90829	0.11419
5484	-10.69508	17.80213	44.91543	4.41232	-23.63950	189.79988	5.11980	3.69810	88.83020	-11.58578	-16.11357	-95.66069	-9.22353	18.13787	-135.88721	-5.42803	-6.15810	-89.43451	-5.04452	-0.91385	0.10203
5485	-10.72743	17.78679	44.93662	4.41677	-23.59101	190.35561	5.17240	3.68189	88.82961	-11.60936	-16.10077	-95.65128	-9.21981	18.10870	-135.88971	-5.42415	-6.15094	-89.43441	-5.04762	-0.91876	0.09051
5486	-10.75964	17.77093	44.95753	4.42140	-23.54287	190.56592	5.22542	3.66547	88.82906	-11.63300	-16.08820	-95.64198	-9.21575	18.07963	-135.89194	-5.42068	-6.14365	-89.43429	-5.05034	-0.92291	0.07954
5487	-10.79162	17.75449	44.97806	4.42625	-23.49499	190.32068	5.27868	3.64889	88.82857	-11.65666	-16.07589	-95.63298	-9.21135	18.05068	-135.89380	-5.41763	-6.13623	-89.43415	-5.05268	-0.92619	0.06912
5488	-10.82324	17.73742	44.99809	4.43136	-23.44729	189.49477	5.33200	3.63218	88.82811	-11.68029	-16.06388	-95.62439	-9.20662	18.02187	-135.89529	-5.41500	-6.12871	-89.43400	-5.05466	-0.92850	0.05921
5489	-10.85440	17.71965	45.01751	4.43681	-23.39968	187.94849	5.38521	3.61540	88.82767	-11.70386	-16.05217	-95.61633	-9.20155	17.99321	-135.89638	-5.41272	-6.12113	-89.43384	-5.05629	-0.92978	0.04982
5490	-10.88501	17.70115	45.03621	4.44265	-23.35204	185.52887	5.43818	3.59866	88.82727	-11.72733	-16.04079	-95.60886	-9.19613	17.96473	-135.89713	-5.41067	-6.11354	-89.43366	-5.05761	-0.92999	0.04093
5491	-10.91498	17.68189	45.05407	4.44900	-23.30425	182.07191	5.49087	3.58206	88.82684	-11.75064	-16.02972	-95.60197	-9.19032	17.93647	-135.89757	-5.40874	-6.10601	-89.43350	-5.05864	-0.92912	0.03252
5492	-10.94425	17.66186	45.07100	4.45595	-23.25623	177.40570	5.54332	3.56568	88.82637	-11.77375	-16.01894	-95.59568	-9.18414	17.90844	-135.89769	-5.40683	-6.09860	-89.43336	-5.05944	-0.92719	0.02458
5493	-10.97275	17.64106	45.08690	4.46356	-23.20787	171.35504	5.59559	3.54959	88.82583	-11.79660	-16.00844	-95.59000	-9.17761	17.88068	-135.89738	-5.40491	-6.09132	-89.43327	-5.06005	-0.92425	0.01710
5494	-11.00042	17.61951	45.10175	4.47192	-23.15910	163.74760	5.64774	3.53381	88.82521	-11.81915	-15.99819	-95.58495	-9.17077	17.85323	-135.89650	-5.40294	-6.08417	-89.43322	-5.06051	-0.92041	0.01005
5495	-11.02724	17.59726	45.11555	4.48106	-23.10987	154.42162	5.69980	3.51834	88.82452	-11.84133	-15.98813	-95.58054	-9.16370	17.82611	-135.89491	-5.40086	-6.07708	-89.43323	-5.06089	-0.91580	0.00341
5496	-11.05319	17.57439	45.12838	4.49099	-23.06017	143.23572	5.75171	3.50314	88.82374	-11.86309	-15.97823	-95.57677	-9.15648	17.79935	-135.89253	-5.39863	-6.06997	-89.43331	-5.06127	-0.91060	-0.00288
5497	-11.07828	17.55100	45.14034	4.50168	-23.01003	130.08092	5.80341	3.48819	88.82291	-11.88437	-15.96844	-95.57362	-9.14922	17.77295	-135.88931	-5.39624	-6.06274	-89.43346	-5.06177	-0.90505	-0.00885
5498	-11.10252	17.52722	45.15158	4.51304	-22.95952	114.89485	5.85480	3.47343	88.82204	-11.90512	-15.95872	-95.57108	-9.14203	17.74691	-135.88527	-5.39369	-6.05532	-89.43365	-5.06250	-0.89937	-0.01455
5499	-11.12594	17.50321	45.16225	4.52491	-22.90878	97.67850	5.90582	3.45888	88.82114	-11.92531	-15.94903	-95.56912	-9.13500	17.72121	-135.88046	-5.39097	-6.04761	-89.43390	-5.06357	-0.89378	-0.01998
5500	-11.14858	17.47917	45.17250	4.53709	-22.85801	78.51534	5.95643	3.44453	88.82020	-11.94490	-15.93933	-95.56767	-9.12819	17.69580	-135.87506	-5.38802	-6.03955	-89.43417	-5.06508	-0.88846	-0.02516
5501	-11.17048	17.45529	45.18248	4.54936	-22.80743	57.59323	6.00668	3.43045	88.81923	-11.96387	-15.92959	-95.56664	-9.12163	17.67063	-135.86928	-5.38477	-6.03108	-89.43446	-5.06710	-0.88354	-0.03011
5502	-11.19169	17.43177	45.19234	4.56158	-22.75724	35.22847	6.05675	3.41671	88.81820	-11.98216	-15.91976	-95.56586	-9.11530	17.64564	-135.86336	-5.38116	-6.02217	-89.43475	-5.06967	-0.87918	-0.03486
5503	-11.21227	17.40873	45.20217	4.57370	-22.70757	11.89203	6.10690	3.40342	88.81707	-11.99973	-15.90979	-95.56513	-9.10916	17.62074	-135.85756	-5.37717	-6.01280	-89.43502	-5.07281	-0.87549	-0.03943
5504	-11.23231	17.38627	45.21204	4.58577	-22.65854	-11.79080	6.15738	3.39067	88.81583	-12.01654	-15.89962	-95.56430	-9.10317	17.59586	-135.85210	-5.37279	-6.00296	-89.43526	-5.07655	-0.87256	-0.04387
5505	-11.25185	17.36442	45.22198	4.59788	-22.61017	-35.12466	6.20837	3.37854	88.81446	-12.03252	-15.88922	-95.56321	-9.09730	17.57091	-135.84715	-5.36803	-5.99269	-89.43547	-5.08086	-0.87048	-0.04821
5506	-11.27097	17.34321	45.23200	4.61015	-22.56250	-57.48434	6.25997	3.36703	88.81294	-12.04764	-15.87855	-95.56183	-9.09154	17.54580	-135.84283	-5.36288	-5.98199	-89.43565	-5.08574	-0.86931	-0.05249
5507	-11.28970	17.32262	45.24205	4.62276	-22.51555	-78.39905	6.31216	3.35612	88.81129	-12.06188	-15.86760	-95.56017	-9.08590	17.52049	-135.83917	-5.35731	-5.97088	-89.43578	-5.09116	-0.86906	-0.05668
5508	-11.30809	17.30261	45.25202	4.63586	-22.46933	-97.55265	6.36480	3.34569	88.80955	-12.07524	-15.85638	-95.55831	-9.08038	17.49494	-135.83617	-5.35129	-5.95937	-89.43588	-5.09708	-0.86974	-0.06074
5509	-11.32615	17.28314	45.26180	4.64963	-22.42388	-114.75742	6.41769	3.33563	88.80772	-12.08773	-15.84491	-95.55638	-9.07499	17.46914	-135.83376	-5.34478	-5.94747	-89.43594	-5.10349	-0.87130	-0.06459
5510	-11.34392	17.26413	45.27122	4.66420	-22.37922	-129.92993	6.47063	3.32583	88.80586	-12.09938	-15.83320	-95.55450	-9.06971	17.44309	-135.83189	-5.33775	-5.93517	-89.43598	-5.11034	-0.87368	-0.06814
5511	-11.36141	17.24555	45.28014	4.67968	-22.33542	-143.06929	6.52338	3.31617	88.80399	-12.11024	-15.82129	-95.55279	-9.06454	17.41683	-135.83051	-5.33018	-5.92248	-89.43600	-5.11761	-0.87682	-0.07131
5512	-11.37861	17.22734	45.28839	4.69615	-22.29255	-154.23795	6.57578	3.30661	88.80215	-12.12033	-15.80923	-95.55126	-9.05942	17.39040	-135.82962	-5.32208	-5.90937	-89.43600	-5.12529	-0.88060	-0.07400
5513	-11.39554	17.20947	45.29583	4.71364	-22.25071	-163.54497	6.62764	3.29707	88.80032	-12.12969	-15.79705	-95.54991	-9.05428	17.36387	-135.82927	-5.31351	-5.89584	-89.43600	-5.13335	-0.88493	-0.07614
5514	-11.41218	17.19190	45.30231	4.73214	-22.21002	-171.13170	6.67884	3.28754	88.79855	-12.13834	-15.78482	-95.54861	-9.04898	17.33736	-135.82956	-5.30457	-5.88188	-89.43600	-5.14179	-0.88969	-0.07769
5515	-11.42856	17.17462	45.30777	4.75160	-22.17061	-177.16003	6.72922	3.27796	88.79686	-12.14630	-15.77257	-95.54716	-9.04338	17.31095	-135.83060	-5.29538	-5.86749	-89.43600	-5.15056	-0.89475	-0.07860
5516	-11.44465	17.15759	45.31214	4.77195	-22.13263	-181.80251	6.77858	3.26830	88.79526	-12.15362	-15.76038	-95.54542	-9.03732	17.28477	-135.83250	-5.28609	-5.85274	-89.43599	-5.15965	-0.89999	-0.07885
5517	-11.46045	17.14078	45.31535	4.79308	-22.09620	-185.23454	6.82669	3.25851	88.79377	-12.16032	-15.74830	-95.54323	-9.03067	17.25891	-135.83539	-5.27687	-5.83767	-89.43598	-5.16900	-0.90529	-0.07840
5518	-11.47590	17.12415	45.31733	4.81486	-22.06141	-187.62831	6.87324	3.24853	88.79243	-12.16644	-15.73642	-95.54053	-9.02335	17.23343	-135.83937	-5.26788	-5.82233	-89.43596	-5.17859	-0.91049	-0.07718
5519	-11.49096	17.10765	45.31804	4.83716	-22.02832	-189.14815	6.91787	3.23830	88.79128	-12.17201	-15.72482	-95.53731	-9.01526	17.20840	-135.84453	-5.25927	-5.80679	-89.43594	-5.18837	-0.91547	-0.07513
5520	-11.50558	17.09124	45.31744	4.85981	-21.99698	-189.94725	6.96016	3.22776	88.79034	-12.17706	-15.71359	-95.53351	-9.00640	17.18385	-135.85088	-5.25116	-5.79110	-89.43590	-5.19828	-0.92011	-0.07222
5521	-11.51973	17.07486	45.31558	4.88268	-21.96739	-190.16551	6.99970	3.21684	88.78964	-12.18160	-15.70281	-95.52912	-8.99676	17.15982	-135.85841	-5.24366	-5.77532	-89.43587	-5.20828	-0.92432	-0.06846
5522	-11.53337	17.05845	45.31250	4.90567	-21.93950	-189.92825	7.03615	3.20548	88.78923	-12.18566	-15.69255	-95.52411	-8.98639	17.13632	-135.86710	-5.23686	-5.75949	-89.43585	-5.21833	-0.92803	-0.06392
5523	-11.54651	17.04198	45.30830	4.92871	-21.91327	-189.34581	7.06922	3.19361	88.78912	-12.18922	-15.68289	-95.51845	-8.97535	17.11333	-135.87685	-5.23085	-5.74368	-89.43586	-5.22839	-0.93118	-0.05868
5524	-11.55914	17.02540	45.30308	4.95176	-21.88862	-188.51346	7.09876	3.18120	88.78933	-12.19229	-15.67388	-95.51212	-8.96372	17.09085	-135.88759	-5.22573	-5.72792	-89.43589	-5.23845	-0.93378	-0.05284
5525	-11.57128	17.00869	45.29698	4.97482	-21.86548	-187.51216	7.12476	3.16820	88.78987	-12.19487	-15.66554	-95.50506	-8.95159	17.06885	-135.89931	-5.22159	-5.71221	-89.43595	-5.24848	-0.93582	-0.04651
5526	-11.58293	16.99182	45.29009	4.99789	-21.84377	-186.40921	7.14733	3.15458	88.79074	-12.19696	-15.65792	-95.49731	-8.93909	17.04732	-135.91197	-5.21851	-5.69655	-89.43606	-5.25846	-0.93733	-0.03979
