	D:\LaRoche Research\CoRE NSF Motion Primitives\Shoulder Exercise Models\Subject 18\Subject 18 Order 2L0001.c3d	D:\LaRoche Research\CoRE NSF Motion Primitives\Shoulder Exercise Models\Subject 18\Subject 18 Order 2L0001.c3d	D:\LaRoche Research\CoRE NSF Motion Primitives\Shoulder Exercise Models\Subject 18\Subject 18 Order 2L0001.c3d	D:\LaRoche Research\CoRE NSF Motion Primitives\Shoulder Exercise Models\Subject 18\Subject 18 Order 2L0001.c3d	D:\LaRoche Research\CoRE NSF Motion Primitives\Shoulder Exercise Models\Subject 18\Subject 18 Order 2L0001.c3d	D:\LaRoche Research\CoRE NSF Motion Primitives\Shoulder Exercise Models\Subject 18\Subject 18 Order 2L0001.c3d	D:\LaRoche Research\CoRE NSF Motion Primitives\Shoulder Exercise Models\Subject 18\Subject 18 Order 2L0001.c3d	D:\LaRoche Research\CoRE NSF Motion Primitives\Shoulder Exercise Models\Subject 18\Subject 18 Order 2L0001.c3d	D:\LaRoche Research\CoRE NSF Motion Primitives\Shoulder Exercise Models\Subject 18\Subject 18 Order 2L0001.c3d	D:\LaRoche Research\CoRE NSF Motion Primitives\Shoulder Exercise Models\Subject 18\Subject 18 Order 2L0001.c3d	D:\LaRoche Research\CoRE NSF Motion Primitives\Shoulder Exercise Models\Subject 18\Subject 18 Order 2L0001.c3d	D:\LaRoche Research\CoRE NSF Motion Primitives\Shoulder Exercise Models\Subject 18\Subject 18 Order 2L0001.c3d	D:\LaRoche Research\CoRE NSF Motion Primitives\Shoulder Exercise Models\Subject 18\Subject 18 Order 2L0001.c3d	D:\LaRoche Research\CoRE NSF Motion Primitives\Shoulder Exercise Models\Subject 18\Subject 18 Order 2L0001.c3d	D:\LaRoche Research\CoRE NSF Motion Primitives\Shoulder Exercise Models\Subject 18\Subject 18 Order 2L0001.c3d	D:\LaRoche Research\CoRE NSF Motion Primitives\Shoulder Exercise Models\Subject 18\Subject 18 Order 2L0001.c3d	D:\LaRoche Research\CoRE NSF Motion Primitives\Shoulder Exercise Models\Subject 18\Subject 18 Order 2L0001.c3d	D:\LaRoche Research\CoRE NSF Motion Primitives\Shoulder Exercise Models\Subject 18\Subject 18 Order 2L0001.c3d	D:\LaRoche Research\CoRE NSF Motion Primitives\Shoulder Exercise Models\Subject 18\Subject 18 Order 2L0001.c3d	D:\LaRoche Research\CoRE NSF Motion Primitives\Shoulder Exercise Models\Subject 18\Subject 18 Order 2L0001.c3d	D:\LaRoche Research\CoRE NSF Motion Primitives\Shoulder Exercise Models\Subject 18\Subject 18 Order 2L0001.c3d
5039	-6.90363	14.30796	39.46611	5.48207	-20.37889	-156.14871	3.14638	3.94945	89.08593	-11.15837	-17.21448	-91.09353	-8.53073	22.71874	-141.39670	-1.96553	-1.60855	-89.65926	-5.84609	-0.73789	1.97528
5040	-6.90234	14.31235	39.47006	5.48683	-20.38027	-156.13791	3.14700	3.94579	89.08648	-11.15954	-17.21260	-91.08669	-8.52692	22.71951	-141.40404	-1.96521	-1.60929	-89.65929	-5.84175	-0.73833	1.96905
5041	-6.90098	14.31629	39.47356	5.49127	-20.38179	-156.12756	3.14863	3.94250	89.08677	-11.16105	-17.21060	-91.08047	-8.52299	22.71998	-141.41167	-1.96498	-1.61020	-89.65931	-5.83735	-0.73872	1.96330
5042	-6.89952	14.31981	39.47670	5.49531	-20.38345	-156.11795	3.15117	3.93964	89.08680	-11.16287	-17.20843	-91.07487	-8.51889	22.72013	-141.41959	-1.96480	-1.61129	-89.65935	-5.83290	-0.73904	1.95808
5043	-6.89791	14.32293	39.47955	5.49888	-20.38523	-156.10930	3.15446	3.93725	89.08658	-11.16497	-17.20610	-91.06987	-8.51457	22.71998	-141.42783	-1.96464	-1.61256	-89.65940	-5.82845	-0.73927	1.95341
5044	-6.89609	14.32566	39.48214	5.50191	-20.38712	-156.10182	3.15837	3.93537	89.08613	-11.16732	-17.20359	-91.06549	-8.50999	22.71954	-141.43640	-1.96447	-1.61403	-89.65948	-5.82404	-0.73938	1.94933
5045	-6.89404	14.32799	39.48455	5.50435	-20.38910	-156.09567	3.16275	3.93402	89.08547	-11.16990	-17.20090	-91.06168	-8.50513	22.71884	-141.44530	-1.96428	-1.61569	-89.65958	-5.81970	-0.73937	1.94585
5046	-6.89174	14.32996	39.48687	5.50617	-20.39117	-156.09094	3.16747	3.93321	89.08462	-11.17267	-17.19802	-91.05835	-8.49997	22.71789	-141.45451	-1.96403	-1.61751	-89.65971	-5.81543	-0.73923	1.94293
5047	-6.88921	14.33159	39.48922	5.50737	-20.39330	-156.08769	3.17241	3.93294	89.08361	-11.17559	-17.19494	-91.05542	-8.49449	22.71673	-141.46400	-1.96370	-1.61948	-89.65987	-5.81123	-0.73900	1.94048
5048	-6.88648	14.33288	39.49171	5.50797	-20.39548	-156.08595	3.17747	3.93320	89.08247	-11.17862	-17.19163	-91.05280	-8.48870	22.71535	-141.47371	-1.96326	-1.62157	-89.66006	-5.80709	-0.73870	1.93840
5049	-6.88359	14.33387	39.49442	5.50799	-20.39771	-156.08568	3.18252	3.93399	89.08123	-11.18174	-17.18810	-91.05039	-8.48262	22.71379	-141.48352	-1.96267	-1.62376	-89.66029	-5.80299	-0.73837	1.93660
5050	-6.88055	14.33454	39.49739	5.50750	-20.39996	-156.08684	3.18745	3.93527	89.07993	-11.18490	-17.18436	-91.04812	-8.47626	22.71205	-141.49342	-1.96189	-1.62603	-89.66054	-5.79894	-0.73800	1.93497
5051	-6.87740	14.33491	39.50066	5.50653	-20.40224	-156.08939	3.19217	3.93701	89.07859	-11.18807	-17.18042	-91.04594	-8.46963	22.71016	-141.50337	-1.96089	-1.62835	-89.66083	-5.79492	-0.73759	1.93344
5052	-6.87414	14.33494	39.50422	5.50515	-20.40455	-156.09328	3.19658	3.93917	89.07723	-11.19124	-17.17632	-91.04382	-8.46276	22.70814	-141.51331	-1.95965	-1.63071	-89.66115	-5.79095	-0.73714	1.93196
5053	-6.87079	14.33463	39.50805	5.50340	-20.40689	-156.09843	3.20064	3.94171	89.07588	-11.19438	-17.17207	-91.04176	-8.45566	22.70598	-141.52316	-1.95814	-1.63306	-89.66149	-5.78704	-0.73662	1.93050
5054	-6.86734	14.33394	39.51206	5.50135	-20.40928	-156.10477	3.20429	3.94457	89.07455	-11.19747	-17.16772	-91.03983	-8.44837	22.70368	-141.53285	-1.95640	-1.63536	-89.66186	-5.78321	-0.73600	1.92907
5055	-6.86377	14.33286	39.51620	5.49906	-20.41173	-156.11223	3.20749	3.94771	89.07326	-11.20051	-17.16329	-91.03811	-8.44097	22.70123	-141.54221	-1.95444	-1.63756	-89.66224	-5.77948	-0.73525	1.92767
5056	-6.86007	14.33137	39.52036	5.49657	-20.41427	-156.12071	3.21022	3.95108	89.07201	-11.20346	-17.15884	-91.03667	-8.43350	22.69861	-141.55110	-1.95231	-1.63960	-89.66264	-5.77587	-0.73433	1.92634
5057	-6.85624	14.32945	39.52446	5.49394	-20.41694	-156.13016	3.21245	3.95464	89.07084	-11.20634	-17.15440	-91.03561	-8.42606	22.69580	-141.55942	-1.95000	-1.64144	-89.66306	-5.77240	-0.73321	1.92511
5058	-6.85227	14.32711	39.52842	5.49120	-20.41978	-156.14052	3.21418	3.95834	89.06973	-11.20914	-17.15001	-91.03504	-8.41872	22.69280	-141.56699	-1.94749	-1.64302	-89.66349	-5.76908	-0.73186	1.92402
5059	-6.84815	14.32435	39.53223	5.48837	-20.42286	-156.15176	3.21538	3.96214	89.06870	-11.21184	-17.14572	-91.03508	-8.41159	22.68958	-141.57372	-1.94476	-1.64431	-89.66393	-5.76595	-0.73028	1.92307
5060	-6.84391	14.32119	39.53586	5.48547	-20.42622	-156.16389	3.21605	3.96597	89.06774	-11.21446	-17.14156	-91.03582	-8.40479	22.68614	-141.57956	-1.94175	-1.64524	-89.66439	-5.76302	-0.72845	1.92229
5061	-6.83955	14.31768	39.53932	5.48251	-20.42995	-156.17691	3.21620	3.96983	89.06688	-11.21700	-17.13757	-91.03735	-8.39844	22.68248	-141.58446	-1.93840	-1.64579	-89.66487	-5.76031	-0.72640	1.92169
5062	-6.83511	14.31382	39.54259	5.47951	-20.43410	-156.19078	3.21587	3.97368	89.06610	-11.21948	-17.13376	-91.03973	-8.39260	22.67858	-141.58846	-1.93466	-1.64594	-89.66537	-5.75784	-0.72412	1.92128
5063	-6.83060	14.30965	39.54564	5.47652	-20.43872	-156.20546	3.21511	3.97755	89.06540	-11.22191	-17.13016	-91.04302	-8.38734	22.67445	-141.59163	-1.93046	-1.64569	-89.66589	-5.75559	-0.72164	1.92110
5064	-6.82607	14.30519	39.54842	5.47360	-20.44388	-156.22079	3.21404	3.98142	89.06476	-11.22431	-17.12676	-91.04720	-8.38266	22.67011	-141.59410	-1.92572	-1.64509	-89.66644	-5.75358	-0.71899	1.92115
5065	-6.82154	14.30047	39.55088	5.47080	-20.44959	-156.23666	3.21278	3.98532	89.06418	-11.22670	-17.12354	-91.05228	-8.37856	22.66559	-141.59607	-1.92037	-1.64420	-89.66701	-5.75179	-0.71617	1.92143
5066	-6.81705	14.29553	39.55301	5.46820	-20.45589	-156.25290	3.21147	3.98923	89.06365	-11.22911	-17.12048	-91.05821	-8.37503	22.66092	-141.59760	-1.91439	-1.64309	-89.66761	-5.75020	-0.71324	1.92193
5067	-6.81263	14.29039	39.55479	5.46582	-20.46280	-156.26936	3.21029	3.99317	89.06314	-11.23156	-17.11755	-91.06498	-8.37206	22.65614	-141.59882	-1.90777	-1.64184	-89.66824	-5.74879	-0.71021	1.92264
5068	-6.80831	14.28509	39.55624	5.46371	-20.47033	-156.28592	3.20938	3.99713	89.06266	-11.23411	-17.11475	-91.07253	-8.36964	22.65131	-141.59981	-1.90051	-1.64053	-89.66889	-5.74755	-0.70712	1.92355
5069	-6.80412	14.27967	39.55737	5.46188	-20.47848	-156.30244	3.20890	4.00111	89.06217	-11.23677	-17.11203	-91.08082	-8.36777	22.64650	-141.60063	-1.89269	-1.63923	-89.66956	-5.74645	-0.70401	1.92462
5070	-6.80009	14.27418	39.55828	5.46030	-20.48725	-156.31888	3.20896	4.00509	89.06168	-11.23958	-17.10938	-91.08980	-8.36647	22.64176	-141.60132	-1.88439	-1.63800	-89.67023	-5.74546	-0.70092	1.92581
5071	-6.79624	14.26867	39.55903	5.45897	-20.49662	-156.33514	3.20971	4.00908	89.06118	-11.24255	-17.10676	-91.09938	-8.36572	22.63716	-141.60188	-1.87574	-1.63687	-89.67092	-5.74457	-0.69789	1.92707
5072	-6.79259	14.26317	39.55975	5.45788	-20.50655	-156.35121	3.21125	4.01305	89.06065	-11.24570	-17.10415	-91.10942	-8.36553	22.63275	-141.60237	-1.86688	-1.63586	-89.67160	-5.74373	-0.69496	1.92830
5073	-6.78917	14.25773	39.56059	5.45701	-20.51698	-156.36707	3.21369	4.01700	89.06007	-11.24903	-17.10151	-91.11979	-8.36589	22.62860	-141.60286	-1.85794	-1.63501	-89.67226	-5.74292	-0.69218	1.92943
5074	-6.78598	14.25236	39.56167	5.45636	-20.52782	-156.38269	3.21711	4.02093	89.05944	-11.25253	-17.09884	-91.13039	-8.36682	22.62475	-141.60335	-1.84908	-1.63432	-89.67290	-5.74212	-0.68959	1.93035
5075	-6.78301	14.24708	39.56315	5.45592	-20.53898	-156.39812	3.22156	4.02485	89.05874	-11.25618	-17.09613	-91.14114	-8.36835	22.62125	-141.60381	-1.84045	-1.63382	-89.67352	-5.74134	-0.68721	1.93100
5076	-6.78024	14.24189	39.56517	5.45569	-20.55034	-156.41338	3.22708	4.02878	89.05796	-11.25998	-17.09336	-91.15200	-8.37051	22.61810	-141.60417	-1.83221	-1.63351	-89.67408	-5.74058	-0.68508	1.93128
5077	-6.77765	14.23676	39.56789	5.45569	-20.56178	-156.42850	3.23370	4.03275	89.05708	-11.26387	-17.09054	-91.16296	-8.37334	22.61534	-141.60439	-1.82453	-1.63338	-89.67458	-5.73984	-0.68323	1.93114
5078	-6.77521	14.23169	39.57144	5.45592	-20.57317	-156.44348	3.24138	4.03680	89.05608	-11.26783	-17.08767	-91.17398	-8.37685	22.61294	-141.60437	-1.81752	-1.63344	-89.67503	-5.73914	-0.68167	1.93052
5079	-6.77289	14.22665	39.57598	5.45640	-20.58442	-156.45840	3.25007	4.04100	89.05495	-11.27181	-17.08473	-91.18506	-8.38104	22.61091	-141.60411	-1.81129	-1.63369	-89.67542	-5.73847	-0.68043	1.92935
5080	-6.77067	14.22164	39.58168	5.45716	-20.59541	-156.47334	3.25970	4.04539	89.05367	-11.27574	-17.08174	-91.19614	-8.38591	22.60921	-141.60352	-1.80591	-1.63411	-89.67574	-5.73784	-0.67953	1.92759
5081	-6.76853	14.21664	39.58864	5.45825	-20.60608	-156.48836	3.27024	4.05002	89.05222	-11.27957	-17.07867	-91.20719	-8.39143	22.60781	-141.60251	-1.80143	-1.63466	-89.67597	-5.73724	-0.67898	1.92518
5082	-6.76644	14.21162	39.59694	5.45974	-20.61633	-156.50354	3.28168	4.05491	89.05062	-11.28324	-17.07555	-91.21822	-8.39758	22.60669	-141.60104	-1.79790	-1.63531	-89.67613	-5.73668	-0.67879	1.92214
5083	-6.76437	14.20658	39.60662	5.46175	-20.62612	-156.51892	3.29403	4.06006	89.04885	-11.28669	-17.07238	-91.22920	-8.40433	22.60579	-141.59901	-1.79532	-1.63598	-89.67622	-5.73615	-0.67894	1.91846
5084	-6.76228	14.20147	39.61765	5.46441	-20.63540	-156.53452	3.30733	4.06546	89.04691	-11.28986	-17.06917	-91.24016	-8.41162	22.60506	-141.59641	-1.79366	-1.63664	-89.67623	-5.73570	-0.67940	1.91420
5085	-6.76014	14.19629	39.62997	5.46784	-20.64415	-156.55035	3.32163	4.07108	89.04478	-11.29270	-17.06593	-91.25109	-8.41937	22.60448	-141.59319	-1.79286	-1.63720	-89.67618	-5.73535	-0.68014	1.90944
5086	-6.75786	14.19100	39.64348	5.47219	-20.65234	-156.56642	3.33704	4.07694	89.04248	-11.29517	-17.06269	-91.26206	-8.42749	22.60397	-141.58934	-1.79287	-1.63763	-89.67606	-5.73517	-0.68108	1.90432
5087	-6.75537	14.18560	39.65805	5.47761	-20.65994	-156.58276	3.35368	4.08303	89.03999	-11.29722	-17.05946	-91.27310	-8.43589	22.60349	-141.58490	-1.79360	-1.63787	-89.67590	-5.73521	-0.68219	1.89897
5088	-6.75259	14.18006	39.67350	5.48420	-20.66693	-156.59938	3.37170	4.08938	89.03730	-11.29884	-17.05629	-91.28427	-8.44445	22.60300	-141.57993	-1.79496	-1.63787	-89.67568	-5.73553	-0.68337	1.89360
5089	-6.74939	14.17440	39.68969	5.49208	-20.67328	-156.61635	3.39126	4.09604	89.03439	-11.30000	-17.05319	-91.29559	-8.45307	22.60245	-141.57452	-1.79682	-1.63758	-89.67545	-5.73616	-0.68456	1.88840
5090	-6.74567	14.16863	39.70645	5.50131	-20.67897	-156.63380	3.41256	4.10307	89.03123	-11.30069	-17.05020	-91.30712	-8.46160	22.60181	-141.56883	-1.79908	-1.63698	-89.67519	-5.73715	-0.68568	1.88360
5091	-6.74132	14.16278	39.72363	5.51192	-20.68395	-156.65195	3.43582	4.11055	89.02779	-11.30093	-17.04734	-91.31886	-8.46991	22.60106	-141.56303	-1.80159	-1.63605	-89.67493	-5.73851	-0.68666	1.87943
5092	-6.73622	14.15692	39.74111	5.52391	-20.68824	-156.67107	3.46132	4.11859	89.02406	-11.30074	-17.04468	-91.33089	-8.47789	22.60014	-141.55722	-1.80424	-1.63478	-89.67469	-5.74024	-0.68740	1.87616
5093	-6.73025	14.15112	39.75876	5.53725	-20.69181	-156.69141	3.48934	4.12730	89.01996	-11.30015	-17.04225	-91.34337	-8.48548	22.59904	-141.55148	-1.80691	-1.63317	-89.67445	-5.74234	-0.68781	1.87403
5094	-6.72330	14.14548	39.77652	5.55188	-20.69472	-156.71342	3.52019	4.13680	89.01547	-11.29920	-17.04011	-91.35641	-8.49263	22.59770	-141.54590	-1.80952	-1.63126	-89.67422	-5.74480	-0.68781	1.87331
5095	-6.71528	14.14015	39.79437	5.56769	-20.69701	-156.73763	3.55419	4.14723	89.01054	-11.29795	-17.03828	-91.37017	-8.49929	22.59610	-141.54048	-1.81201	-1.62909	-89.67402	-5.74761	-0.68731	1.87419
5096	-6.70610	14.13532	39.81235	5.58455	-20.69879	-156.76457	3.59166	4.15870	89.00510	-11.29644	-17.03680	-91.38477	-8.50544	22.59419	-141.53523	-1.81434	-1.62671	-89.67383	-5.75077	-0.68627	1.87686
5097	-6.69570	14.13124	39.83057	5.60229	-20.70019	-156.79503	3.63293	4.17134	88.99914	-11.29472	-17.03568	-91.40029	-8.51106	22.59194	-141.53020	-1.81648	-1.62421	-89.67365	-5.75428	-0.68464	1.88143
5098	-6.68403	14.12819	39.84918	5.62069	-20.70141	-156.82976	3.67836	4.18524	88.99258	-11.29283	-17.03489	-91.41682	-8.51613	22.58934	-141.52541	-1.81841	-1.62166	-89.67347	-5.75813	-0.68240	1.88799
5099	-6.67105	14.12650	39.86844	5.63952	-20.70267	-156.86969	3.72834	4.20051	88.98539	-11.29082	-17.03445	-91.43437	-8.52067	22.58636	-141.52090	-1.82008	-1.61914	-89.67329	-5.76232	-0.67956	1.89655
5100	-6.65674	14.12656	39.88865	5.65850	-20.70424	-156.91588	3.78329	4.21729	88.97749	-11.28875	-17.03432	-91.45300	-8.52469	22.58302	-141.51669	-1.82148	-1.61671	-89.67312	-5.76685	-0.67613	1.90711
5101	-6.64108	14.12881	39.91019	5.67729	-20.70645	-156.96945	3.84366	4.23571	88.96880	-11.28666	-17.03448	-91.47272	-8.52826	22.57930	-141.51283	-1.82256	-1.61442	-89.67295	-5.77169	-0.67216	1.91962
5102	-6.62406	14.13372	39.93353	5.69552	-20.70966	-157.03183	3.90985	4.25598	88.95927	-11.28457	-17.03490	-91.49348	-8.53143	22.57521	-141.50932	-1.82331	-1.61234	-89.67278	-5.77684	-0.66770	1.93398
5103	-6.60567	14.14177	39.95921	5.71278	-20.71424	-157.10449	3.98228	4.27838	88.94878	-11.28249	-17.03557	-91.51523	-8.53425	22.57076	-141.50618	-1.82369	-1.61048	-89.67262	-5.78229	-0.66282	1.95008
5104	-6.58587	14.15348	39.98783	5.72862	-20.72062	-157.18915	4.06135	4.30321	88.93727	-11.28043	-17.03646	-91.53793	-8.53678	22.56593	-141.50339	-1.82371	-1.60889	-89.67247	-5.78805	-0.65756	1.96776
5105	-6.56461	14.16934	40.02000	5.74257	-20.72921	-157.28757	4.14748	4.33085	88.92461	-11.27838	-17.03757	-91.56155	-8.53911	22.56075	-141.50090	-1.82334	-1.60757	-89.67232	-5.79412	-0.65197	1.98690
5106	-6.54180	14.18983	40.05636	5.75418	-20.74041	-157.40155	4.24109	4.36172	88.91069	-11.27633	-17.03893	-91.58607	-8.54131	22.55521	-141.49863	-1.82261	-1.60650	-89.67219	-5.80052	-0.64608	2.00733
5107	-6.51736	14.21540	40.09753	5.76302	-20.75463	-157.53284	4.34267	4.39627	88.89538	-11.27425	-17.04056	-91.61152	-8.54347	22.54934	-141.49648	-1.82152	-1.60568	-89.67206	-5.80728	-0.63991	2.02891
5108	-6.49119	14.24649	40.14413	5.76869	-20.77221	-157.68307	4.45278	4.43492	88.87856	-11.27210	-17.04250	-91.63791	-8.54568	22.54314	-141.49431	-1.82011	-1.60506	-89.67193	-5.81442	-0.63347	2.05148
5109	-6.46313	14.28348	40.19670	5.77088	-20.79345	-157.85374	4.57204	4.47815	88.86009	-11.26984	-17.04477	-91.66530	-8.54802	22.53663	-141.49200	-1.81841	-1.60463	-89.67181	-5.82199	-0.62675	2.07490
5110	-6.43304	14.32675	40.25574	5.76934	-20.81856	-158.04610	4.70115	4.52638	88.83983	-11.26740	-17.04741	-91.69370	-8.55056	22.52982	-141.48949	-1.81647	-1.60434	-89.67168	-5.83004	-0.61976	2.09905
5111	-6.40073	14.37660	40.32164	5.76392	-20.84767	-158.26109	4.84080	4.58005	88.81761	-11.26474	-17.05042	-91.72318	-8.55337	22.52274	-141.48665	-1.81434	-1.60419	-89.67155	-5.83865	-0.61252	2.12382
5112	-6.36598	14.43332	40.39470	5.75456	-20.88080	-158.49939	4.99167	4.63953	88.79331	-11.26178	-17.05382	-91.75381	-8.55648	22.51541	-141.48346	-1.81209	-1.60414	-89.67141	-5.84791	-0.60502	2.14915
5113	-6.32855	14.49713	40.47504	5.74131	-20.91788	-158.76115	5.15434	4.70515	88.76681	-11.25845	-17.05759	-91.78572	-8.55991	22.50785	-141.47984	-1.80977	-1.60418	-89.67126	-5.85793	-0.59726	2.17505
5114	-6.28816	14.56821	40.56265	5.72434	-20.95872	-159.04613	5.32924	4.77715	88.73800	-11.25469	-17.06172	-91.81909	-8.56370	22.50008	-141.47569	-1.80746	-1.60429	-89.67110	-5.86882	-0.58924	2.20160
5115	-6.24454	14.64671	40.65731	5.70389	-21.00304	-159.35347	5.51662	4.85564	88.70683	-11.25044	-17.06616	-91.85417	-8.56788	22.49210	-141.47090	-1.80522	-1.60443	-89.67094	-5.88068	-0.58096	2.22892
5116	-6.19742	14.73277	40.75866	5.68030	-21.05049	-159.68184	5.71652	4.94059	88.67328	-11.24567	-17.07089	-91.89121	-8.57249	22.48392	-141.46530	-1.80311	-1.60458	-89.67077	-5.89361	-0.57241	2.25716
5117	-6.14654	14.82650	40.86619	5.65393	-21.10063	-160.02940	5.92877	5.03181	88.63737	-11.24032	-17.07586	-91.93050	-8.57756	22.47554	-141.45876	-1.80118	-1.60472	-89.67059	-5.90770	-0.56360	2.28650
5118	-6.09169	14.92802	40.97921	5.62525	-21.15299	-160.39372	6.15288	5.12890	88.59917	-11.23438	-17.08099	-91.97219	-8.58310	22.46694	-141.45114	-1.79944	-1.60483	-89.67040	-5.92300	-0.55456	2.31710
5119	-6.03270	15.03744	41.09694	5.59477	-21.20701	-160.77194	6.38798	5.23128	88.55888	-11.22782	-17.08619	-92.01643	-8.58910	22.45813	-141.44243	-1.79790	-1.60490	-89.67022	-5.93956	-0.54536	2.34908
5120	-5.96944	15.15489	41.21848	5.56306	-21.26210	-161.16084	6.63269	5.33818	88.51670	-11.22063	-17.09133	-92.06319	-8.59549	22.44912	-141.43259	-1.79656	-1.60495	-89.67004	-5.95736	-0.53610	2.38252
5121	-5.90187	15.28053	41.34290	5.53070	-21.31762	-161.55699	6.88516	5.44868	88.47296	-11.21282	-17.09624	-92.11234	-8.60218	22.43994	-141.42168	-1.79539	-1.60498	-89.66985	-5.97639	-0.52691	2.41745
5122	-5.82997	15.41452	41.46924	5.49823	-21.37290	-161.95676	7.14323	5.56171	88.42805	-11.20440	-17.10073	-92.16367	-8.60905	22.43061	-141.40985	-1.79434	-1.60501	-89.66968	-5.99657	-0.51797	2.45387
5123	-5.75380	15.55705	41.59652	5.46620	-21.42729	-162.35629	7.40467	5.67603	88.38235	-11.19543	-17.10462	-92.21687	-8.61597	22.42117	-141.39726	-1.79336	-1.60506	-89.66952	-6.01784	-0.50946	2.49175
5124	-5.67344	15.70834	41.72384	5.43514	-21.48011	-162.75168	7.66727	5.79032	88.33635	-11.18598	-17.10768	-92.27158	-8.62282	22.41166	-141.38414	-1.79239	-1.60511	-89.66938	-6.04007	-0.50160	2.53106
5125	-5.58902	15.86860	41.85039	5.40556	-21.53067	-163.13893	7.92887	5.90320	88.29046	-11.17615	-17.10970	-92.32738	-8.62945	22.40214	-141.37073	-1.79138	-1.60520	-89.66927	-6.06313	-0.49460	2.57175
5126	-5.50068	16.03805	41.97547	5.37790	-21.57829	-163.51422	8.18737	6.01331	88.24513	-11.16603	-17.11047	-92.38380	-8.63572	22.39264	-141.35730	-1.79028	-1.60532	-89.66917	-6.08686	-0.48869	2.61376
5127	-5.40866	16.21692	42.09864	5.35252	-21.62227	-163.87396	8.44075	6.11938	88.20081	-11.15574	-17.10979	-92.44026	-8.64150	22.38321	-141.34416	-1.78906	-1.60550	-89.66911	-6.11107	-0.48410	2.65697
5128	-5.31319	16.40545	42.21965	5.32969	-21.66196	-164.21498	8.68713	6.22023	88.15788	-11.14542	-17.10747	-92.49620	-8.64665	22.37391	-141.33165	-1.78773	-1.60575	-89.66908	-6.13554	-0.48107	2.70122
5129	-5.21456	16.60388	42.33838	5.30965	-21.69671	-164.53442	8.92478	6.31487	88.11674	-11.13519	-17.10332	-92.55100	-8.65106	22.36480	-141.32013	-1.78627	-1.60606	-89.66910	-6.16007	-0.47982	2.74632
5130	-5.11307	16.81242	42.45484	5.29261	-21.72595	-164.82980	9.15212	6.40249	88.07771	-11.12520	-17.09721	-92.60411	-8.65465	22.35591	-141.30992	-1.78471	-1.60644	-89.66914	-6.18441	-0.48055	2.79204
5131	-5.00905	17.03127	42.56907	5.27876	-21.74917	-165.09906	9.36769	6.48247	88.04105	-11.11560	-17.08902	-92.65501	-8.65736	22.34730	-141.30138	-1.78304	-1.60691	-89.66924	-6.20829	-0.48346	2.83817
5132	-4.90287	17.26062	42.68116	5.26833	-21.76593	-165.34058	9.57019	6.55437	88.00702	-11.10652	-17.07868	-92.70319	-8.65916	22.33900	-141.29478	-1.78127	-1.60748	-89.66938	-6.23145	-0.48868	2.88446
5133	-4.79487	17.50060	42.79117	5.26154	-21.77589	-165.55315	9.75845	6.61792	87.97582	-11.09813	-17.06618	-92.74823	-8.66005	22.33105	-141.29037	-1.77939	-1.60815	-89.66956	-6.25364	-0.49632	2.93068
5134	-4.68537	17.75127	42.89911	5.25864	-21.77872	-165.73607	9.93143	6.67301	87.94759	-11.09059	-17.05157	-92.78984	-8.66005	22.32348	-141.28824	-1.77741	-1.60897	-89.66979	-6.27460	-0.50642	2.97664
5135	-4.57464	18.01261	43.00493	5.25984	-21.77419	-165.88911	10.08820	6.71972	87.92246	-11.08407	-17.03498	-92.82787	-8.65923	22.31630	-141.28845	-1.77536	-1.60994	-89.67005	-6.29410	-0.51892	3.02222
5136	-4.46290	18.28451	43.10858	5.26533	-21.76207	-166.01262	10.22793	6.75825	87.90052	-11.07875	-17.01658	-92.86236	-8.65767	22.30952	-141.29094	-1.77326	-1.61109	-89.67035	-6.31196	-0.53369	3.06732
5137	-4.35030	18.56682	43.20995	5.27523	-21.74218	-166.10733	10.34985	6.78889	87.88182	-11.07479	-16.99662	-92.89342	-8.65547	22.30315	-141.29559	-1.77113	-1.61245	-89.67066	-6.32803	-0.55052	3.11191
5138	-4.23697	18.85934	43.30892	5.28965	-21.71445	-166.17447	10.45340	6.81201	87.86638	-11.07237	-16.97536	-92.92133	-8.65279	22.29716	-141.30219	-1.76899	-1.61403	-89.67099	-6.34216	-0.56916	3.15601
5139	-4.12296	19.16185	43.40539	5.30862	-21.67883	-166.21555	10.53816	6.82802	87.85419	-11.07164	-16.95307	-92.94649	-8.64978	22.29154	-141.31042	-1.76688	-1.61583	-89.67133	-6.35426	-0.58933	3.19969
5140	-4.00833	19.47416	43.49922	5.33215	-21.63536	-166.23232	10.60396	6.83737	87.84523	-11.07275	-16.93002	-92.96932	-8.64665	22.28625	-141.31995	-1.76484	-1.61783	-89.67165	-6.36421	-0.61074	3.24307
5141	-3.89311	19.79604	43.59034	5.36022	-21.58409	-166.22668	10.65083	6.84055	87.83942	-11.07582	-16.90648	-92.99030	-8.64363	22.28124	-141.33031	-1.76293	-1.61999	-89.67197	-6.37192	-0.63314	3.28623
5142	-3.77731	20.12733	43.67865	5.39278	-21.52509	-166.20050	10.67908	6.83804	87.83667	-11.08093	-16.88269	-93.00990	-8.64097	22.27647	-141.34108	-1.76118	-1.62227	-89.67224	-6.37728	-0.65627	3.32929
